2019-11-25 09:17:27.877[nioEventLoopGroup-4-1] INFO  io.netty.handler.logging.LoggingHandler - [id: 0x2fb39071, L:/0:0:0:0:0:0:0:0:6969] INACTIVE
2019-11-25 17:36:20.005[scheduler_Worker-5] INFO  com.hoggen.sublimation.util.YLSchedutask - time 2019-11-24
2019-11-25 17:36:25.003[scheduler_Worker-6] INFO  com.hoggen.sublimation.util.YLSchedutask - 明天日期：2019-11-26
2019-11-25 17:36:25.003[scheduler_Worker-6] INFO  com.hoggen.sublimation.util.YLSchedutask - time 2019-11-24
2019-11-25 17:36:28.876[Thread-150] INFO  org.quartz.core.QuartzScheduler - Scheduler scheduler_$_NON_CLUSTERED paused.
2019-11-25 17:36:28.876[Thread-150] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Shutting down ExecutorService 'taskScheduler'
2019-11-25 17:36:28.876[Thread-150] INFO  o.s.scheduling.quartz.SchedulerFactoryBean - Shutting down Quartz Scheduler
2019-11-25 17:36:28.876[Thread-150] INFO  org.quartz.core.QuartzScheduler - Scheduler scheduler_$_NON_CLUSTERED shutting down.
2019-11-25 17:36:28.876[Thread-150] INFO  org.quartz.core.QuartzScheduler - Scheduler scheduler_$_NON_CLUSTERED paused.
2019-11-25 17:36:28.876[Thread-150] INFO  org.quartz.core.QuartzScheduler - Scheduler scheduler_$_NON_CLUSTERED shutdown complete.
2019-11-25 17:36:28.877[nioEventLoopGroup-59-1] INFO  io.netty.handler.logging.LoggingHandler - [id: 0x28e498fd, L:/0:0:0:0:0:0:0:0:6969] INACTIVE
2019-11-25 17:36:28.877[nioEventLoopGroup-59-1] INFO  io.netty.handler.logging.LoggingHandler - [id: 0x28e498fd, L:/0:0:0:0:0:0:0:0:6969] UNREGISTERED
2019-11-25 17:36:31.097[Thread-150] INFO  c.h.s.config.nettyConfig.NettyServiceConfig - 关闭Netty
2019-11-25 17:36:31.300[restartedMain] INFO  com.hoggen.sublimation.SublimationApplication - Starting SublimationApplication on wangliugendeMacBook-Pro.local with PID 25858 (/Users/hoggen/Desktop/SelfProject/YLJava/idea/sublimation/target/classes started by hoggen in /Users/hoggen/Desktop/SelfProject/YLJava/idea/sublimation)
2019-11-25 17:36:31.300[restartedMain] INFO  com.hoggen.sublimation.SublimationApplication - No active profile set, falling back to default profiles: default
2019-11-25 17:36:31.650[restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2019-11-25 17:36:31.650[restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
2019-11-25 17:36:31.666[restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 16ms. Found 0 repository interfaces.
2019-11-25 17:36:31.718[restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'dataSourceConfiguration' of type [com.hoggen.sublimation.config.dao.DataSourceConfiguration$$EnhancerBySpringCGLIB$$d774f40b] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-11-25 17:36:31.728[restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'dataSource' of type [com.mchange.v2.c3p0.ComboPooledDataSource] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-11-25 17:36:31.729[restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'transactionManagerConfiguration' of type [com.hoggen.sublimation.config.service.TransactionManagerConfiguration$$EnhancerBySpringCGLIB$$3df84604] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-11-25 17:36:31.730[restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$f6fc7203] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-11-25 17:36:31.786[restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8099 (http)
2019-11-25 17:36:31.787[restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8099"]
2019-11-25 17:36:31.787[restartedMain] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2019-11-25 17:36:31.788[restartedMain] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.19]
2019-11-25 17:36:31.795[restartedMain] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2019-11-25 17:36:31.795[restartedMain] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 492 ms
2019-11-25 17:36:31.884[Thread-165] INFO  c.h.s.config.nettyConfig.NettyServiceConfig - 【服务器启动成功========端口：6969】
2019-11-25 17:36:31.885[nioEventLoopGroup-64-1] INFO  io.netty.handler.logging.LoggingHandler - [id: 0x2e76e2fd] REGISTERED
2019-11-25 17:36:31.886[nioEventLoopGroup-64-1] INFO  io.netty.handler.logging.LoggingHandler - [id: 0x2e76e2fd] BIND: 0.0.0.0/0.0.0.0:6969
2019-11-25 17:36:31.886[nioEventLoopGroup-64-1] INFO  io.netty.handler.logging.LoggingHandler - [id: 0x2e76e2fd, L:/0:0:0:0:0:0:0:0:6969] ACTIVE
2019-11-25 17:36:31.992[restartedMain] INFO  com.hoggen.sublimation.config.Quartz.QuartzConfig - 开始一一一一*/5 * * * * ?
2019-11-25 17:36:32.009[restartedMain] INFO  c.m.v2.c3p0.impl.AbstractPoolBackedDataSource - Initializing c3p0 pool... com.mchange.v2.c3p0.ComboPooledDataSource [ acquireIncrement -> 3, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> false, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 0, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, dataSourceName -> z8kflta618x4fjc1tojd6n|d023603, debugUnreturnedConnectionStackTraces -> false, description -> null, driverClass -> com.mysql.cj.jdbc.Driver, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, identityToken -> z8kflta618x4fjc1tojd6n|d023603, idleConnectionTestPeriod -> 0, initialPoolSize -> 3, jdbcUrl -> jdbc:mysql://127.0.0.1:3306/7chat?useUnicode=true&characterEncoding=utf8&useSSL=false&serverTimezone=GMT%2B8, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 0, maxIdleTime -> 0, maxIdleTimeExcessConnections -> 0, maxPoolSize -> 15, maxStatements -> 0, maxStatementsPerConnection -> 0, minPoolSize -> 3, numHelperThreads -> 3, numThreadsAwaitingCheckoutDefaultUser -> 0, preferredTestQuery -> null, properties -> {user=******, password=******}, propertyCycle -> 0, testConnectionOnCheckin -> false, testConnectionOnCheckout -> false, unreturnedConnectionTimeout -> 0, usesTraditionalReflectiveProxies -> false ]
2019-11-25 17:36:32.018[restartedMain] INFO  org.quartz.impl.StdSchedulerFactory - Using default implementation for ThreadExecutor
2019-11-25 17:36:32.019[restartedMain] INFO  org.quartz.core.SchedulerSignalerImpl - Initialized Scheduler Signaller of type: class org.quartz.core.SchedulerSignalerImpl
2019-11-25 17:36:32.019[restartedMain] INFO  org.quartz.core.QuartzScheduler - Quartz Scheduler v.2.3.1 created.
2019-11-25 17:36:32.019[restartedMain] INFO  org.quartz.simpl.RAMJobStore - RAMJobStore initialized.
2019-11-25 17:36:32.019[restartedMain] INFO  org.quartz.core.QuartzScheduler - Scheduler meta-data: Quartz Scheduler (v2.3.1) 'scheduler' with instanceId 'NON_CLUSTERED'
  Scheduler class: 'org.quartz.core.QuartzScheduler' - running locally.
  NOT STARTED.
  Currently in standby mode.
  Number of jobs executed: 0
  Using thread pool 'org.quartz.simpl.SimpleThreadPool' - with 10 threads.
  Using job-store 'org.quartz.simpl.RAMJobStore' - which does not support persistence. and is not clustered.

2019-11-25 17:36:32.019[restartedMain] INFO  org.quartz.impl.StdSchedulerFactory - Quartz scheduler 'scheduler' initialized from an externally provided properties instance.
2019-11-25 17:36:32.019[restartedMain] INFO  org.quartz.impl.StdSchedulerFactory - Quartz scheduler version: 2.3.1
2019-11-25 17:36:32.020[restartedMain] INFO  org.quartz.core.QuartzScheduler - JobFactory set to: org.springframework.scheduling.quartz.AdaptableJobFactory@6ae6ff5c
2019-11-25 17:36:32.026[restartedMain] INFO  s.d.s.w.PropertySourcedRequestMappingHandlerMapping - Mapped URL path [/v2/api-docs] onto method [public org.springframework.http.ResponseEntity<springfox.documentation.spring.web.json.Json> springfox.documentation.swagger2.web.Swagger2Controller.getDocumentation(java.lang.String,javax.servlet.http.HttpServletRequest)]
2019-11-25 17:36:32.029[restartedMain] INFO  c.h.sublimation.config.SwaggerConfig.SwaggerConfig - Starting Swagger
2019-11-25 17:36:32.030[restartedMain] INFO  c.h.sublimation.config.SwaggerConfig.SwaggerConfig - Started Swagger in 1 ms
2019-11-25 17:36:32.060[restartedMain] INFO  o.s.b.d.autoconfigure.OptionalLiveReloadServer - LiveReload server is running on port 35729
2019-11-25 17:36:32.152[restartedMain] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Initializing ExecutorService 'taskScheduler'
2019-11-25 17:36:32.197[restartedMain] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Context refreshed
2019-11-25 17:36:32.198[restartedMain] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
2019-11-25 17:36:32.204[restartedMain] INFO  s.d.spring.web.scanners.ApiListingReferenceScanner - Scanning for api listing references
2019-11-25 17:36:32.221[restartedMain] INFO  o.s.scheduling.quartz.SchedulerFactoryBean - Will start Quartz Scheduler [scheduler] in 1 seconds
2019-11-25 17:36:32.225[restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8099"]
2019-11-25 17:36:32.227[restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8099 (http) with context path ''
2019-11-25 17:36:32.227[restartedMain] INFO  com.hoggen.sublimation.SublimationApplication - Started SublimationApplication in 0.954 seconds (JVM running for 418.859)
2019-11-25 17:36:32.229[restartedMain] INFO  o.s.b.d.a.ConditionEvaluationDeltaLoggingListener - Condition evaluation unchanged
2019-11-25 17:36:33.223[Quartz Scheduler [scheduler]] INFO  o.s.scheduling.quartz.SchedulerFactoryBean - Starting Quartz Scheduler now, after delay of 1 seconds
2019-11-25 17:36:33.224[Quartz Scheduler [scheduler]] INFO  org.quartz.core.QuartzScheduler - Scheduler scheduler_$_NON_CLUSTERED started.
2019-11-25 17:36:35.007[scheduler_Worker-1] INFO  com.hoggen.sublimation.util.YLSchedutask - 明天日期：2019-11-26
2019-11-25 17:36:35.007[scheduler_Worker-1] INFO  com.hoggen.sublimation.util.YLSchedutask - time 2019-11-24
2019-11-25 17:36:40.002[scheduler_Worker-2] INFO  com.hoggen.sublimation.util.YLSchedutask - 明天日期：2019-11-26
2019-11-25 17:36:40.002[scheduler_Worker-2] INFO  com.hoggen.sublimation.util.YLSchedutask - time 2019-11-24
2019-11-25 17:36:45.005[scheduler_Worker-3] INFO  com.hoggen.sublimation.util.YLSchedutask - 明天日期：2019-11-26
2019-11-25 17:36:45.005[scheduler_Worker-3] INFO  com.hoggen.sublimation.util.YLSchedutask - time 2019-11-24
2019-11-25 17:36:50.003[scheduler_Worker-4] INFO  com.hoggen.sublimation.util.YLSchedutask - 明天日期：2019-11-26
2019-11-25 17:36:50.003[scheduler_Worker-4] INFO  com.hoggen.sublimation.util.YLSchedutask - time 2019-11-24
2019-11-25 17:36:55.003[scheduler_Worker-5] INFO  com.hoggen.sublimation.util.YLSchedutask - 明天日期：2019-11-26
2019-11-25 17:36:55.003[scheduler_Worker-5] INFO  com.hoggen.sublimation.util.YLSchedutask - time 2019-11-24
2019-11-25 17:37:00.002[scheduler_Worker-6] INFO  com.hoggen.sublimation.util.YLSchedutask - 明天日期：2019-11-26
2019-11-25 17:37:00.002[scheduler_Worker-6] INFO  com.hoggen.sublimation.util.YLSchedutask - time 2019-11-24
2019-11-25 17:37:05.003[scheduler_Worker-7] INFO  com.hoggen.sublimation.util.YLSchedutask - 明天日期：2019-11-26
2019-11-25 17:37:05.003[scheduler_Worker-7] INFO  com.hoggen.sublimation.util.YLSchedutask - time 2019-11-24
2019-11-25 17:37:10.004[scheduler_Worker-8] INFO  com.hoggen.sublimation.util.YLSchedutask - 明天日期：2019-11-26
2019-11-25 17:37:10.004[scheduler_Worker-8] INFO  com.hoggen.sublimation.util.YLSchedutask - time 2019-11-24
2019-11-25 17:37:15.003[scheduler_Worker-9] INFO  com.hoggen.sublimation.util.YLSchedutask - 明天日期：2019-11-26
2019-11-25 17:37:15.004[scheduler_Worker-9] INFO  com.hoggen.sublimation.util.YLSchedutask - time 2019-11-24
2019-11-25 17:37:20.005[scheduler_Worker-10] INFO  com.hoggen.sublimation.util.YLSchedutask - 明天日期：2019-11-26
2019-11-25 17:37:20.005[scheduler_Worker-10] INFO  com.hoggen.sublimation.util.YLSchedutask - time 2019-11-24
2019-11-25 17:37:25.002[scheduler_Worker-1] INFO  com.hoggen.sublimation.util.YLSchedutask - 明天日期：2019-11-26
2019-11-25 17:37:25.002[scheduler_Worker-1] INFO  com.hoggen.sublimation.util.YLSchedutask - time 2019-11-24
2019-11-25 17:37:30.004[scheduler_Worker-2] INFO  com.hoggen.sublimation.util.YLSchedutask - 明天日期：2019-11-26
2019-11-25 17:37:30.005[scheduler_Worker-2] INFO  com.hoggen.sublimation.util.YLSchedutask - time 2019-11-24
2019-11-25 17:37:35.002[scheduler_Worker-3] INFO  com.hoggen.sublimation.util.YLSchedutask - 明天日期：2019-11-26
2019-11-25 17:37:35.002[scheduler_Worker-3] INFO  com.hoggen.sublimation.util.YLSchedutask - time 2019-11-24
2019-11-25 17:37:40.003[scheduler_Worker-4] INFO  com.hoggen.sublimation.util.YLSchedutask - 明天日期：2019-11-26
2019-11-25 17:37:40.004[scheduler_Worker-4] INFO  com.hoggen.sublimation.util.YLSchedutask - time 2019-11-24
2019-11-25 17:37:45.003[scheduler_Worker-5] INFO  com.hoggen.sublimation.util.YLSchedutask - 明天日期：2019-11-26
2019-11-25 17:37:45.004[scheduler_Worker-5] INFO  com.hoggen.sublimation.util.YLSchedutask - time 2019-11-24
2019-11-25 17:37:50.004[scheduler_Worker-6] INFO  com.hoggen.sublimation.util.YLSchedutask - 明天日期：2019-11-26
2019-11-25 17:37:50.004[scheduler_Worker-6] INFO  com.hoggen.sublimation.util.YLSchedutask - time 2019-11-24
2019-11-25 17:37:55.005[scheduler_Worker-7] INFO  com.hoggen.sublimation.util.YLSchedutask - 明天日期：2019-11-26
2019-11-25 17:37:55.005[scheduler_Worker-7] INFO  com.hoggen.sublimation.util.YLSchedutask - time 2019-11-24
2019-11-25 17:38:00.002[scheduler_Worker-8] INFO  com.hoggen.sublimation.util.YLSchedutask - 明天日期：2019-11-26
2019-11-25 17:38:00.002[scheduler_Worker-8] INFO  com.hoggen.sublimation.util.YLSchedutask - time 2019-11-24
2019-11-25 17:38:05.001[scheduler_Worker-9] INFO  com.hoggen.sublimation.util.YLSchedutask - 明天日期：2019-11-26
2019-11-25 17:38:05.002[scheduler_Worker-9] INFO  com.hoggen.sublimation.util.YLSchedutask - time 2019-11-24
2019-11-25 17:38:10.002[scheduler_Worker-10] INFO  com.hoggen.sublimation.util.YLSchedutask - 明天日期：2019-11-26
2019-11-25 17:38:10.003[scheduler_Worker-10] INFO  com.hoggen.sublimation.util.YLSchedutask - time 2019-11-24
2019-11-25 17:38:15.003[scheduler_Worker-1] INFO  com.hoggen.sublimation.util.YLSchedutask - 明天日期：2019-11-26
2019-11-25 17:38:15.003[scheduler_Worker-1] INFO  com.hoggen.sublimation.util.YLSchedutask - time 2019-11-24
2019-11-25 17:38:20.006[scheduler_Worker-2] INFO  com.hoggen.sublimation.util.YLSchedutask - 明天日期：2019-11-26
2019-11-25 17:38:20.006[scheduler_Worker-2] INFO  com.hoggen.sublimation.util.YLSchedutask - time 2019-11-24
2019-11-25 17:38:25.005[scheduler_Worker-3] INFO  com.hoggen.sublimation.util.YLSchedutask - 明天日期：2019-11-26
2019-11-25 17:38:25.005[scheduler_Worker-3] INFO  com.hoggen.sublimation.util.YLSchedutask - time 2019-11-24
2019-11-25 17:38:30.000[scheduler_Worker-4] INFO  com.hoggen.sublimation.util.YLSchedutask - 明天日期：2019-11-26
2019-11-25 17:38:30.000[scheduler_Worker-4] INFO  com.hoggen.sublimation.util.YLSchedutask - time 2019-11-24
2019-11-25 17:38:35.004[scheduler_Worker-5] INFO  com.hoggen.sublimation.util.YLSchedutask - 明天日期：2019-11-26
2019-11-25 17:38:35.004[scheduler_Worker-5] INFO  com.hoggen.sublimation.util.YLSchedutask - time 2019-11-24
2019-11-25 17:38:40.001[scheduler_Worker-6] INFO  com.hoggen.sublimation.util.YLSchedutask - 明天日期：2019-11-26
2019-11-25 17:38:40.001[scheduler_Worker-6] INFO  com.hoggen.sublimation.util.YLSchedutask - time 2019-11-24
2019-11-25 17:38:45.002[scheduler_Worker-7] INFO  com.hoggen.sublimation.util.YLSchedutask - 明天日期：2019-11-26
2019-11-25 17:38:45.002[scheduler_Worker-7] INFO  com.hoggen.sublimation.util.YLSchedutask - time 2019-11-24
2019-11-25 17:38:50.001[scheduler_Worker-8] INFO  com.hoggen.sublimation.util.YLSchedutask - 明天日期：2019-11-26
2019-11-25 17:38:50.001[scheduler_Worker-8] INFO  com.hoggen.sublimation.util.YLSchedutask - time 2019-11-24
2019-11-25 17:38:55.001[scheduler_Worker-9] INFO  com.hoggen.sublimation.util.YLSchedutask - 明天日期：2019-11-26
2019-11-25 17:38:55.001[scheduler_Worker-9] INFO  com.hoggen.sublimation.util.YLSchedutask - time 2019-11-24
2019-11-25 17:39:00.001[scheduler_Worker-10] INFO  com.hoggen.sublimation.util.YLSchedutask - 明天日期：2019-11-26
2019-11-25 17:39:00.001[scheduler_Worker-10] INFO  com.hoggen.sublimation.util.YLSchedutask - time 2019-11-24
2019-11-25 17:39:05.005[scheduler_Worker-1] INFO  com.hoggen.sublimation.util.YLSchedutask - 明天日期：2019-11-26
2019-11-25 17:39:05.005[scheduler_Worker-1] INFO  com.hoggen.sublimation.util.YLSchedutask - time 2019-11-24
2019-11-25 17:39:10.004[scheduler_Worker-2] INFO  com.hoggen.sublimation.util.YLSchedutask - 明天日期：2019-11-26
